"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"3089","GO:0002832","negative regulation of response to biotic stimulus",107,1,2.34,"0.90732"
"3090","GO:0051098","regulation of binding",107,1,2.34,"0.90732"
"3091","GO:0030258","lipid modification",180,2,3.94,"0.90803"
"3092","GO:0061024","membrane organization",651,10,14.25,"0.91033"
"3093","GO:0000281","mitotic cytokinesis",109,1,2.39,"0.91136"
"3094","GO:0070727","cellular macromolecule localization",1989,36,43.54,"0.91296"
"3095","GO:0032869","cellular response to insulin stimulus",184,2,4.03,"0.91441"
"3096","GO:0019079","viral genome replication",111,1,2.43,"0.91524"
"3097","GO:0071383","cellular response to steroid hormone stimulus",111,1,2.43,"0.91524"
"3098","GO:0071478","cellular response to radiation",111,1,2.43,"0.91524"
"3099","GO:0007269","neurotransmitter secretion",112,1,2.45,"0.91711"
"3100","GO:0071453","cellular response to oxygen levels",112,1,2.45,"0.91711"
"3101","GO:0099643","signal release from synapse",112,1,2.45,"0.91711"
"3102","GO:0009416","response to light stimulus",187,2,4.09,"0.91892"
"3103","GO:0018193","peptidyl-amino acid modification",551,8,12.06,"0.92022"
"3104","GO:0030833","regulation of actin filament polymerization",114,1,2.5,"0.92073"
"3105","GO:0097190","apoptotic signaling pathway",379,5,8.3,"0.92162"
"3106","GO:0140014","mitotic nuclear division",189,2,4.14,"0.92180"
"3107","GO:0031647","regulation of protein stability",256,3,5.6,"0.92223"
"3108","GO:1902075","cellular response to salt",115,1,2.52,"0.92248"
"3109","GO:0097529","myeloid leukocyte migration",116,1,2.54,"0.92419"
"3110","GO:0009152","purine ribonucleotide biosynthetic process",117,1,2.56,"0.92587"
"3111","GO:0060759","regulation of response to cytokine stimulus",117,1,2.56,"0.92587"
"3112","GO:0007286","spermatid development",119,1,2.61,"0.92911"
"3113","GO:0044281","small molecule metabolic process",1621,28,35.49,"0.93050"
"3114","GO:0097305","response to alcohol",196,2,4.29,"0.93114"
"3115","GO:0002685","regulation of leukocyte migration",122,1,2.67,"0.93370"
"3116","GO:0009314","response to radiation",266,3,5.82,"0.93375"
"3117","GO:0000226","microtubule cytoskeleton organization",452,6,9.9,"0.93443"
"3118","GO:0010563","negative regulation of phosphorus metabolic process",200,2,4.38,"0.93600"
"3119","GO:0045936","negative regulation of phosphate metabolic process",200,2,4.38,"0.93600"
"3120","GO:0031667","response to nutrient levels",458,6,10.03,"0.93932"
"3121","GO:0043123","positive regulation of canonical NF-kappaB signal transduction",126,1,2.76,"0.93938"
"3122","GO:0016042","lipid catabolic process",272,3,5.95,"0.93989"
"3123","GO:0048167","regulation of synaptic plasticity",127,1,2.78,"0.94072"
"3124","GO:0010970","transport along microtubule",128,1,2.8,"0.94203"
"3125","GO:0008064","regulation of actin polymerization or depolymerization",129,1,2.82,"0.94331"
"3126","GO:0048515","spermatid differentiation",129,1,2.82,"0.94331"
"3127","GO:0010605","negative regulation of macromolecule metabolic process",1547,26,33.87,"0.94390"
"3128","GO:0006508","proteolysis",1548,26,33.89,"0.94434"
"3129","GO:0003341","cilium movement",130,1,2.85,"0.94456"
"3130","GO:0006261","DNA-templated DNA replication",131,1,2.87,"0.94579"
"3131","GO:0009260","ribonucleotide biosynthetic process",131,1,2.87,"0.94579"
"3132","GO:0042770","signal transduction in response to DNA damage",131,1,2.87,"0.94579"
"3133","GO:0061640","cytoskeleton-dependent cytokinesis",132,1,2.89,"0.94699"
"3134","GO:0051656","establishment of organelle localization",345,4,7.55,"0.94705"
"3135","GO:0005976","polysaccharide metabolic process",133,1,2.91,"0.94816"
"3136","GO:0030162","regulation of proteolysis",347,4,7.6,"0.94862"
"3137","GO:0048285","organelle fission",348,4,7.62,"0.94939"
"3138","GO:0001819","positive regulation of cytokine production",284,3,6.22,"0.95062"
"3139","GO:0031324","negative regulation of cellular metabolic process",1564,26,34.24,"0.95100"
"3140","GO:0000070","mitotic sister chromatid segregation",136,1,2.98,"0.95153"
"3141","GO:0044772","mitotic cell cycle phase transition",352,4,7.71,"0.95236"
"3142","GO:0007030","Golgi organization",137,1,3,"0.95260"
"3143","GO:0046390","ribose phosphate biosynthetic process",137,1,3,"0.95260"
"3144","GO:0032868","response to insulin",217,2,4.75,"0.95325"
"3145","GO:0007017","microtubule-based process",655,9,14.34,"0.95359"
"3146","GO:0007051","spindle organization",138,1,3.02,"0.95365"
"3147","GO:0045862","positive regulation of proteolysis",219,2,4.79,"0.95497"
"3148","GO:0030832","regulation of actin filament length",140,1,3.06,"0.95568"
"3149","GO:1901135","carbohydrate derivative metabolic process",832,12,18.21,"0.95716"
"3150","GO:0034976","response to endoplasmic reticulum stress",222,2,4.86,"0.95742"
"3151","GO:0071356","cellular response to tumor necrosis factor",143,1,3.13,"0.95856"
"3152","GO:0006164","purine nucleotide biosynthetic process",144,1,3.15,"0.95947"
"3153","GO:0006790","sulfur compound metabolic process",297,3,6.5,"0.96022"
"3154","GO:0071214","cellular response to abiotic stimulus",227,2,4.97,"0.96123"
"3155","GO:0104004","cellular response to environmental stimulus",227,2,4.97,"0.96123"
"3156","GO:0033036","macromolecule localization",2307,40,50.5,"0.96146"
"3157","GO:0017157","regulation of exocytosis",147,1,3.22,"0.96211"
"3158","GO:0030041","actin filament polymerization",148,1,3.24,"0.96295"
"3159","GO:0043414","macromolecule methylation",148,1,3.24,"0.96295"
"3160","GO:1903039","positive regulation of leukocyte cell-cell adhesion",148,1,3.24,"0.96295"
"3161","GO:0016070","RNA metabolic process",2663,47,58.3,"0.96335"
"3162","GO:0002366","leukocyte activation involved in immune response",149,1,3.26,"0.96377"
"3163","GO:0032271","regulation of protein polymerization",151,1,3.31,"0.96536"
"3164","GO:0090150","establishment of protein localization to membrane",233,2,5.1,"0.96537"
"3165","GO:0022411","cellular component disassembly",374,4,8.19,"0.96602"
"3166","GO:0072522","purine-containing compound biosynthetic process",152,1,3.33,"0.96612"
"3167","GO:0002263","cell activation involved in immune response",153,1,3.35,"0.96687"
"3168","GO:0032886","regulation of microtubule-based process",153,1,3.35,"0.96687"
"3169","GO:0032386","regulation of intracellular transport",236,2,5.17,"0.96728"
"3170","GO:0099504","synaptic vesicle cycle",154,1,3.37,"0.96761"
"3171","GO:0000819","sister chromatid segregation",155,1,3.39,"0.96833"
"3172","GO:0045055","regulated exocytosis",155,1,3.39,"0.96833"
"3173","GO:0051640","organelle localization",444,5,9.72,"0.96855"
"3174","GO:1902532","negative regulation of intracellular signal transduction",379,4,8.3,"0.96858"
"3175","GO:0031400","negative regulation of protein modification process",240,2,5.25,"0.96967"
"3176","GO:0007584","response to nutrient",157,1,3.44,"0.96971"
"3177","GO:0006417","regulation of translation",314,3,6.87,"0.97016"
"3178","GO:0051321","meiotic cell cycle",242,2,5.3,"0.97080"
"3179","GO:0016052","carbohydrate catabolic process",244,2,5.34,"0.97189"
"3180","GO:0032197","retrotransposition",163,1,3.57,"0.97353"
"3181","GO:0009451","RNA modification",165,1,3.61,"0.97469"
"3182","GO:0030705","cytoskeleton-dependent intracellular transport",165,1,3.61,"0.97469"
"3183","GO:0045930","negative regulation of mitotic cell cycle",166,1,3.63,"0.97525"
"3184","GO:0007049","cell cycle",1434,22,31.39,"0.97555"
"3185","GO:0042176","regulation of protein catabolic process",252,2,5.52,"0.97587"
"3186","GO:0045786","negative regulation of cell cycle",252,2,5.52,"0.97587"
"3187","GO:0009892","negative regulation of metabolic process",1701,27,37.24,"0.97601"
"3188","GO:0051248","negative regulation of protein metabolic process",528,6,11.56,"0.97659"
"3189","GO:0017148","negative regulation of translation",169,1,3.7,"0.97686"
"3190","GO:0051650","establishment of vesicle localization",169,1,3.7,"0.97686"
"3191","GO:1901990","regulation of mitotic cell cycle phase transition",255,2,5.58,"0.97722"
"3192","GO:0045732","positive regulation of protein catabolic process",170,1,3.72,"0.97737"
"3193","GO:0051726","regulation of cell cycle",717,9,15.7,"0.97816"
"3194","GO:0008154","actin polymerization or depolymerization",172,1,3.77,"0.97837"
"3195","GO:1901362","organic cyclic compound biosynthetic process",3283,58,71.87,"0.97870"
"3196","GO:0016482","cytosolic transport",174,1,3.81,"0.97932"
"3197","GO:0033554","cellular response to stress",1452,22,31.79,"0.97937"
"3198","GO:0034249","negative regulation of amide metabolic process",178,1,3.9,"0.98109"
"3199","GO:0009165","nucleotide biosynthetic process",179,1,3.92,"0.98151"
"3200","GO:0044770","cell cycle phase transition",413,4,9.04,"0.98172"
"3201","GO:0071496","cellular response to external stimulus",267,2,5.85,"0.98192"
"3202","GO:0006091","generation of precursor metabolites and energy",343,3,7.51,"0.98192"
"3203","GO:0006913","nucleocytoplasmic transport",269,2,5.89,"0.98260"
"3204","GO:0051169","nuclear transport",269,2,5.89,"0.98260"
"3205","GO:1901293","nucleoside phosphate biosynthetic process",182,1,3.98,"0.98272"
"3206","GO:0040029","epigenetic regulation of gene expression",183,1,4.01,"0.98310"
"3207","GO:0010467","gene expression",4096,74,89.67,"0.98333"
"3208","GO:0019752","carboxylic acid metabolic process",858,11,18.78,"0.98347"
"3209","GO:1902074","response to salt",273,2,5.98,"0.98390"
"3210","GO:0010564","regulation of cell cycle process",491,5,10.75,"0.98449"
"3211","GO:0090407","organophosphate biosynthetic process",424,4,9.28,"0.98472"
"3212","GO:1901361","organic cyclic compound catabolic process",353,3,7.73,"0.98483"
"3213","GO:0000910","cytokinesis",188,1,4.12,"0.98490"
"3214","GO:0006364","rRNA processing",188,1,4.12,"0.98490"
"3215","GO:0018130","heterocycle biosynthetic process",3141,54,68.76,"0.98585"
"3216","GO:0051641","cellular localization",2591,43,56.72,"0.98609"
"3217","GO:0043122","regulation of canonical NF-kappaB signal transduction",192,1,4.2,"0.98620"
"3218","GO:0034654","nucleobase-containing compound biosynthetic process",3047,52,66.71,"0.98644"
"3219","GO:0007283","spermatogenesis",362,3,7.92,"0.98707"
"3220","GO:0034248","regulation of amide metabolic process",365,3,7.99,"0.98774"
"3221","GO:0043436","oxoacid metabolic process",883,11,19.33,"0.98785"
"3222","GO:1903047","mitotic cell cycle process",638,7,13.97,"0.98792"
"3223","GO:0051054","positive regulation of DNA metabolic process",198,1,4.33,"0.98794"
"3224","GO:0006457","protein folding",199,1,4.36,"0.98821"
"3225","GO:0006313","DNA transposition",289,2,6.33,"0.98821"
"3226","GO:0006996","organelle organization",2814,47,61.6,"0.98822"
"3227","GO:0007346","regulation of mitotic cell cycle",370,3,8.1,"0.98878"
"3228","GO:0006082","organic acid metabolic process",890,11,19.48,"0.98887"
"3229","GO:0016072","rRNA metabolic process",209,1,4.58,"0.99058"
"3230","GO:0007018","microtubule-based movement",301,2,6.59,"0.99069"
"3231","GO:0043254","regulation of protein-containing complex assembly",301,2,6.59,"0.99069"
"3232","GO:0019438","aromatic compound biosynthetic process",3150,53,68.96,"0.99108"
"3233","GO:0007249","canonical NF-kappaB signal transduction",212,1,4.64,"0.99120"
"3234","GO:0015980","energy derivation by oxidation of organic compounds",212,1,4.64,"0.99120"
"3235","GO:0098813","nuclear chromosome segregation",212,1,4.64,"0.99120"
"3236","GO:0010948","negative regulation of cell cycle process",213,1,4.66,"0.99139"
"3237","GO:0010629","negative regulation of gene expression",791,9,17.32,"0.99173"
"3238","GO:0051258","protein polymerization",218,1,4.77,"0.99231"
"3239","GO:0006401","RNA catabolic process",221,1,4.84,"0.99281"
"3240","GO:1901987","regulation of cell cycle phase transition",315,2,6.9,"0.99294"
"3241","GO:0010608","post-transcriptional regulation of gene expression",397,3,8.69,"0.99311"
"3242","GO:0048511","rhythmic process",225,1,4.93,"0.99343"
"3243","GO:0031668","cellular response to extracellular stimulus",226,1,4.95,"0.99358"
"3244","GO:0009150","purine ribonucleotide metabolic process",227,1,4.97,"0.99372"
"3245","GO:0044270","cellular nitrogen compound catabolic process",323,2,7.07,"0.99398"
"3246","GO:0036211","protein modification process",2180,33,47.72,"0.99461"
"3247","GO:0006260","DNA replication",241,1,5.28,"0.99542"
"3248","GO:0019439","aromatic compound catabolic process",338,2,7.4,"0.99554"
"3249","GO:0009259","ribonucleotide metabolic process",244,1,5.34,"0.99572"
"3250","GO:0015074","DNA integration",503,4,11.01,"0.99598"
"3251","GO:0009895","negative regulation of catabolic process",247,1,5.41,"0.99600"
"3252","GO:0019693","ribose phosphate metabolic process",251,1,5.49,"0.99635"
"3253","GO:0016197","endosomal transport",255,1,5.58,"0.99666"
"3254","GO:0048193","Golgi vesicle transport",260,1,5.69,"0.99702"
"3255","GO:0045184","establishment of protein localization",1352,17,29.6,"0.99706"
"3256","GO:0032196","transposition",448,3,9.81,"0.99732"
"3257","GO:0031331","positive regulation of cellular catabolic process",265,1,5.8,"0.99734"
"3258","GO:0000278","mitotic cell cycle",741,7,16.22,"0.99740"
"3259","GO:0006605","protein targeting",270,1,5.91,"0.99762"
"3260","GO:0019538","protein metabolic process",3964,66,86.78,"0.99781"
"3261","GO:0072594","establishment of protein localization to organelle",374,2,8.19,"0.99784"
"3262","GO:0022402","cell cycle process",952,10,20.84,"0.99789"
"3263","GO:0034660","ncRNA metabolic process",540,4,11.82,"0.99791"
"3264","GO:0007005","mitochondrion organization",376,2,8.23,"0.99793"
"3265","GO:0071702","organic substance transport",2004,28,43.87,"0.99793"
"3266","GO:0007059","chromosome segregation",277,1,6.06,"0.99797"
"3267","GO:0010639","negative regulation of organelle organization",280,1,6.13,"0.99810"
"3268","GO:0010256","endomembrane system organization",468,3,10.25,"0.99816"
"3269","GO:0071705","nitrogen compound transport",1623,21,35.53,"0.99817"
"3270","GO:0042254","ribosome biogenesis",282,1,6.17,"0.99819"
"3271","GO:0034655","nucleobase-containing compound catabolic process",287,1,6.28,"0.99838"
"3272","GO:0043412","macromolecule modification",2356,34,51.58,"0.99843"
"3273","GO:0006163","purine nucleotide metabolic process",301,1,6.59,"0.99882"
"3274","GO:0019637","organophosphate metabolic process",721,6,15.78,"0.99882"
"3275","GO:0016050","vesicle organization",305,1,6.68,"0.99892"
"3276","GO:0046700","heterocycle catabolic process",316,1,6.92,"0.99916"
"3277","GO:0009894","regulation of catabolic process",743,6,16.27,"0.99919"
"3278","GO:0044271","cellular nitrogen compound biosynthetic process",3743,59,81.94,"0.99934"
"3279","GO:0072521","purine-containing compound metabolic process",329,1,7.2,"0.99938"
"3280","GO:0051649","establishment of localization in cell",1612,19,35.29,"0.99951"
"3281","GO:0051052","regulation of DNA metabolic process",341,1,7.47,"0.99953"
"3282","GO:0015031","protein transport",1251,13,27.39,"0.99955"
"3283","GO:0009117","nucleotide metabolic process",347,1,7.6,"0.99959"
"3284","GO:0006753","nucleoside phosphate metabolic process",351,1,7.68,"0.99962"
"3285","GO:0009059","macromolecule biosynthetic process",5350,90,117.12,"0.99971"
"3286","GO:0043604","amide biosynthetic process",731,5,16,"0.99973"
"3287","GO:1901566","organonitrogen compound biosynthetic process",1425,15,31.2,"0.99977"
"3288","GO:0006886","intracellular protein transport",683,4,14.95,"0.99985"
"3289","GO:0022613","ribonucleoprotein complex biogenesis",394,1,8.63,"0.99986"
"3290","GO:0006412","translation",602,3,13.18,"0.99987"
"3291","GO:0044282","small molecule catabolic process",403,1,8.82,"0.99988"
"3292","GO:0055086","nucleobase-containing small molecule metabolic process",404,1,8.84,"0.99989"
"3293","GO:0034470","ncRNA processing",408,1,8.93,"0.99990"
"3294","GO:0006518","peptide metabolic process",712,4,15.59,"0.99991"
"3295","GO:0043043","peptide biosynthetic process",633,3,13.86,"0.99993"
"3296","GO:0043170","macromolecule metabolic process",7158,126,156.7,"0.99993"
"3297","GO:0009896","positive regulation of catabolic process",427,1,9.35,"0.99993"
"3298","GO:0006278","RNA-templated DNA biosynthetic process",887,6,19.42,"0.99993"
"3299","GO:0051276","chromosome organization",432,1,9.46,"0.99994"
"3300","GO:0006310","DNA recombination",819,5,17.93,"0.99995"
"3301","GO:1901564","organonitrogen compound metabolic process",4728,73,103.51,"0.99997"
"3302","GO:0044249","cellular biosynthetic process",6080,101,133.1,"0.99997"
"3303","GO:0006338","chromatin remodeling",461,1,10.09,"0.99997"
